"IDalt","Buffer","MeanDist","MedianDist","NumLines","TotalLength_m","Notes"
3847,"1km",220.995122038048,0,5,26751,"Full group used"
3866,"1km",185.192670459934,98.6384355817024,4,15695,"Full group used"
3937,"1km",220.995122038048,0,5,26751,"Full group used"
3657,"1km",357.81440878921,0,5,19378,"Full group used"
3695,"1km",357.81440878921,0,5,19378,"Full group used"
3738,"1km",357.81440878921,0,5,19378,"Full group used"
3763,"1km",357.81440878921,0,5,19378,"Full group used"
3850,"1km",357.81440878921,0,5,19378,"Full group used"
3962,"1km",357.81440878921,0,5,19378,"Full group used"
3480,"1km",0,0,3,4596,"Full group used"
3357,"1km",443.926346333703,229.197687432749,9,22077,"Full group used"
3358,"1km",443.926346333703,229.197687432749,9,22077,"Full group used"
3359,"1km",443.926346333703,229.197687432749,9,22077,"Full group used"
3360,"1km",443.926346333703,229.197687432749,9,22077,"Full group used"
3353,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3354,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3355,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3356,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3445,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3446,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3447,"1km",183.035180093652,176.068532326264,4,22695,"Full group used"
3350,"1km",83.8253347378576,0,5,7354,"Full group used"
3351,"1km",83.8253347378576,0,5,7354,"Full group used"
3352,"1km",83.8253347378576,0,5,7354,"Full group used"
1889,"1km",11.0081984432508,11.0081984432508,2,11228,"Full group used"
1898,"1km",0,0,3,13275,"Full group used"
2784,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2798,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2966,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2800,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2839,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2946,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
3020,"5km",3653.87793638441,3836.6695042897,22,44624,"Full group used"
3029,"5km",3653.87793638441,3836.6695042897,22,44624,"Full group used"
3056,"5km",3653.87793638441,3836.6695042897,22,44624,"Full group used"
3087,"5km",3653.87793638441,3836.6695042897,22,44624,"Full group used"
1791,"5km",4043.4278111388,3855.1280664533,51,61414,"Full group used"
1820,"5km",3742.91372731503,3713.45925424439,33,50056,"Full group used"
1822,"5km",3742.91372731503,3713.45925424439,33,50056,"Full group used"
2355,"5km",3742.91372731503,3713.45925424439,33,50056,"Full group used"
3042,"5km",3300.44735417908,3050.56138238393,45,58490,"Full group used"
1596,"5km",3918.41032053509,3752.67587385909,21,42951,"Full group used"
3053,"5km",3300.44735417908,3050.56138238393,45,58490,"Full group used"
3054,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
3085,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
3051,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
3082,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
2323,"5km",4378.00551105771,4365.5366424678,58,70949,"Full group used"
2599,"5km",3663.10285466473,3323.22975276455,13,38055,"Full group used"
2819,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2837,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2859,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2864,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2893,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2913,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2947,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2982,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2996,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
3021,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
3030,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
3057,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
3088,"5km",2338.15318923981,2358.89889284816,24,38069,"Full group used"
2785,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2788,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2823,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2838,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2861,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2898,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2899,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2917,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2963,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2964,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
2980,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2981,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
3018,"5km",4591.24627080534,4707.90709682797,17,47644,"Full group used"
3019,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
3028,"5km",4591.24627080534,4707.90709682797,17,47644,"Full group used"
3041,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
3052,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
3055,"5km",4591.24627080534,4707.90709682797,17,47644,"Full group used"
3083,"5km",3931.43977443768,3974.56178659768,20,41730,"Full group used"
3086,"5km",4591.24627080534,4707.90709682797,17,47644,"Full group used"
2806,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2822,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2860,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2868,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2875,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
2896,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
2915,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
2916,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2945,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
2962,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
2993,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
2994,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
3016,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
3017,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
3027,"5km",3584.71608914713,4056.10067163311,14,34039,"Full group used"
3040,"5km",2567.28138343613,2461.31250167408,14,28396,"Full group used"
3084,"5km",3300.44735417908,3050.56138238393,45,58490,"Full group used"
2813,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
2886,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
2904,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
2792,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2809,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2830,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2846,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2858,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2874,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2907,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2918,"5km",3119.30693451725,3093.14157598524,23,51159,"Full group used"
2881,"5km",3789.92229674543,3609.59276296223,18,39272,"Full group used"
2248,"5km",1999.82283149058,1842.26292494882,10,28194,"Full group used"
2927,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
3009,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
3025,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
3061,"5km",3789.92229674543,3609.59276296223,18,39272,"Full group used"
3075,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
3096,"5km",4045.7019231064,4386.58885237368,22,44955,"Full group used"
2954,"5km",2869.14926622531,2941.96491841079,16,34131,"Full group used"
275,"5km",3666.81448250509,3636.87718954154,61,70944,"Full group used"
1883,"5km",3850.98558891486,3780.57174514732,91,108551,"Full group used"
507,"5km",3615.84908218733,3610.80036683495,89,64748,"Full group used"
979,"5km",4082.83153941499,3985.83163098376,59,65539,"Full group used"
1591,"5km",4267.63247857878,4104.22373844307,33,63803,"Full group used"
1611,"5km",4267.63247857878,4104.22373844307,33,63803,"Full group used"
793,"5km",3296.41927203937,3164.09469507044,67,109387,"Full group used"
709,"5km",3903.45699100121,3733.69445313154,82,79184,"Full group used"
886,"5km",4000.76541711865,3920.08212030995,44,56409,"Full group used"
839,"5km",3760.76124410816,3680.00809314893,80,67081,"Full group used"
896,"5km",4000.76541711865,3920.08212030995,44,56409,"Full group used"
1511,"5km",3362.89304662131,3251.39706629016,78,152770,"Full group used"
1608,"5km",4011.04563559746,3918.92455508551,70,65928,"Full group used"
1619,"5km",4011.04563559746,3918.92455508551,70,65928,"Full group used"
1175,"5km",3942.97297593736,3913.89963548517,29,44306,"Full group used"
1181,"5km",3942.97297593736,3913.89963548517,29,44306,"Full group used"
2460,"5km",4227.54597243293,4212.25680805411,87,66017,"Full group used"
2488,"5km",4000.76541711865,3920.08212030995,44,56409,"Full group used"
84,"5km",4142.40048329149,3924.76426935951,88,161663,"Full group used"
590,"5km",3431.55972516872,3348.76741007038,52,96663,"Full group used"
1327,"5km",4434.68081863885,4477.08377756388,92,120636,"Full group used"
2371,"5km",3649.09845608009,3722.57632730055,20,43876,"Full group used"
3002,"5km",3532.38194168855,3572.53243585185,26,39487,"Full group used"
3003,"5km",3712.21498690974,3652.2902387596,29,47769,"Full group used"
2937,"5km",3485.57037259223,3415.42796232492,34,43887,"Full group used"
3004,"5km",3692.13023664497,3671.0790341425,46,55587,"Full group used"
2938,"5km",3868.87800991192,3838.22594247844,48,51814,"Full group used"
3005,"5km",3788.12197624481,3778.02596134102,48,52218,"Full group used"
3033,"5km",3532.38194168855,3572.53243585185,26,39487,"Full group used"
3034,"5km",3712.21498690974,3652.2902387596,29,47769,"Full group used"
3035,"5km",3692.13023664497,3671.0790341425,46,55587,"Full group used"
3036,"5km",3788.12197624481,3778.02596134102,48,52218,"Full group used"
3065,"5km",3532.38194168855,3572.53243585185,26,39487,"Full group used"
3066,"5km",3712.21498690974,3652.2902387596,29,47769,"Full group used"
3067,"5km",3692.13023664497,3671.0790341425,46,55587,"Full group used"
3068,"5km",3788.12197624481,3778.02596134102,48,52218,"Full group used"
3099,"5km",3532.38194168855,3572.53243585185,26,39487,"Full group used"
3100,"5km",3712.21498690974,3652.2902387596,29,47769,"Full group used"
3101,"5km",3692.13023664497,3671.0790341425,46,55587,"Full group used"
3102,"5km",3788.12197624481,3778.02596134102,48,52218,"Full group used"
2880,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
2900,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
2969,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
2997,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
3012,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
3015,"5km",3198.66486855334,3015.35917784133,16,31308,"Full group used"
3039,"5km",3198.66486855334,3015.35917784133,16,31308,"Full group used"
3046,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
3050,"5km",3198.66486855334,3015.35917784133,16,31308,"Full group used"
3062,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
3081,"5km",3198.66486855334,3015.35917784133,16,31308,"Full group used"
3093,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
3587,"5km",3457.35749903419,3234.80595349553,32,72701,"Full group used"
2824,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
2890,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
2912,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
3014,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
3048,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
3070,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
3095,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
3049,"5km",3797.27332123881,4437.37482331496,13,46810,"Full group used"
2786,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
2787,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2796,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
2799,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2802,"5km",3562.54211261004,3536.29399085297,53,49337,"Full group used"
2818,"5km",3562.54211261004,3536.29399085297,53,49337,"Full group used"
2829,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2840,"5km",3562.54211261004,3536.29399085297,53,49337,"Full group used"
2862,"5km",3699.91217010474,3724.56274250605,27,78184,"Full group used"
2866,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2895,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2914,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2951,"5km",3193.39150949999,3598.692192167,24,62436,"Full group used"
2965,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2995,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
3013,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
3047,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
3069,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
3094,"5km",3257.90391596457,3392.13628760902,24,64558,"Full group used"
2950,"5km",3810.59926565544,3686.94227849617,46,71933,"Full group used"
2936,"5km",3993.8251276367,3634.17464082113,25,46219,"Full group used"
3001,"5km",3125.19477150287,2671.05249263107,19,36516,"Full group used"
3032,"5km",3125.19477150287,2671.05249263107,19,36516,"Full group used"
3064,"5km",3125.19477150287,2671.05249263107,19,36516,"Full group used"
2935,"5km",3273.44361379003,2795.80719247903,13,43056,"Full group used"
2850,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2783,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2805,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2832,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2853,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2877,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2889,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
3000,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
3031,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
3063,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
3097,"5km",2794.57875105132,2671.73028993862,20,33469,"Full group used"
2851,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
3098,"5km",3125.19477150287,2671.05249263107,19,36516,"Full group used"
2781,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2816,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2871,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2910,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2944,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2985,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2797,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
2825,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
2901,"5km",3789.92229674543,3609.59276296223,18,39272,"Full group used"
2921,"5km",3789.92229674543,3609.59276296223,18,39272,"Full group used"
2929,"5km",3900.40738839774,3805.13037176705,23,43108,"Full group used"
2804,"5km",2439.53370654324,1539.19688313864,10,63185,"Full group used"
2821,"5km",2439.53370654324,1539.19688313864,10,63185,"Full group used"
2848,"5km",2439.53370654324,1539.19688313864,10,63185,"Full group used"
2885,"5km",2439.53370654324,1539.19688313864,10,63185,"Full group used"
2909,"5km",2439.53370654324,1539.19688313864,10,63185,"Full group used"
2932,"5km",2439.53370654324,1539.19688313864,10,63185,"Full group used"
2958,"5km",1464.40478248099,722.77086701957,6,50083,"Full group used"
2820,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2884,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2948,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2992,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2999,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
3043,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
3080,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2789,"5km",3402.17450358262,3144.93637962277,23,66304,"Full group used"
2807,"5km",3402.17450358262,3144.93637962277,23,66304,"Full group used"
2828,"5km",3150.44331007731,2820.4605541197,20,63531,"Full group used"
2872,"5km",3150.44331007731,2820.4605541197,20,63531,"Full group used"
2920,"5km",3150.44331007731,2820.4605541197,20,63531,"Full group used"
2934,"5km",3554.80994756652,3476.34886876659,19,50145,"Full group used"
2968,"5km",3554.71260494334,3476.34886876659,19,50145,"Full group used"
2983,"5km",3554.71260494334,3476.34886876659,19,50145,"Full group used"
2990,"5km",3554.71260494334,3476.34886876659,19,50145,"Full group used"
3011,"5km",3556.89450167997,3476.34886876659,19,50145,"Full group used"
3044,"5km",3556.89450167997,3476.34886876659,19,50145,"Full group used"
2933,"5km",3185.05646751033,3304.27791015028,15,35652,"Full group used"
3045,"5km",3789.92229674543,3609.59276296223,18,39272,"Full group used"
3091,"5km",3556.89450167997,3476.34886876659,19,50145,"Full group used"
3092,"5km",3789.92229674543,3609.59276296223,18,39272,"Full group used"
2790,"5km",3150.44331007731,2820.4605541197,20,63531,"Full group used"
2815,"5km",3150.44331007731,2820.4605541197,20,63531,"Full group used"
2905,"5km",3150.44331007731,2820.4605541197,20,63531,"Full group used"
2801,"5km",3145.12195145476,2988.08942260491,17,81440,"Full group used"
2803,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2847,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2856,"5km",3145.12195145476,2988.08942260491,17,81440,"Full group used"
2870,"5km",2762.06362153561,2632.15778309001,23,62094,"Full group used"
2879,"5km",1973.43144644707,1847.72270833896,5,45214,"Full group used"
2883,"5km",3145.12195145476,2988.08942260491,17,81440,"Full group used"
2903,"5km",3145.12195145476,2988.08942260491,17,81440,"Full group used"
2908,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2919,"5km",2762.06362153561,2632.15778309001,23,62094,"Full group used"
2930,"5km",3145.12195145476,2988.08942260491,17,81440,"Full group used"
2878,"5km",3851.34840507337,3641.10746168787,34,38153,"Full group used"
2795,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2814,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2836,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2842,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2855,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2867,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2897,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2928,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2942,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2961,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2976,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2979,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2989,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
3010,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
3026,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
3074,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
3077,"5km",2749.31913370072,2809.97974701257,19,43363,"Full group used"
2931,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2952,"5km",2935.52961763028,3006.09323698546,19,40985,"Full group used"
2972,"5km",872.525140808602,0,4,45130,"Full group used"
2973,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
2984,"5km",2766.60463910464,2062.59558883624,13,46295,"Full group used"
3060,"5km",872.525140808602,0,4,45130,"Full group used"
96,"5km",3978.62818279912,3898.56278042895,39,85192,"Full group used"
2949,"5km",2926.3596459103,2588.84475558942,21,37496,"Full group used"
2791,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2808,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2841,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2857,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2873,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2906,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2923,"5km",3351.09726612564,3298.35699857613,28,54069,"Full group used"
2826,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
2882,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
2902,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
2922,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
2967,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
3006,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
3022,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
3071,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
3089,"5km",3544.42454238725,3417.52190592048,36,62461,"Full group used"
3616,"5km",4157.453324438,4200.22142208439,57,103726,"Full group used"
3617,"5km",4157.453324438,4200.22142208439,57,103726,"Full group used"
3618,"5km",4157.453324438,4200.22142208439,57,103726,"Full group used"
1028,"5km",3715.95496956631,3744.89141095368,70,112804,"Full group used"
1034,"5km",4020.3310054748,3921.54330421692,46,91344,"Full group used"
784,"5km",3667.20648629587,3665.61902745534,43,69396,"Full group used"
953,"5km",3774.01607204105,3598.92037157107,52,60672,"Full group used"
2350,"5km",3865.77211859101,3868.76931085054,36,75884,"Full group used"
2956,"5km",3736.71577817864,3684.20483043921,42,94119,"Full group used"
1734,"5km",3667.5318298582,3518.55990235655,48,85263,"Full group used"
1441,"5km",3955.21113282106,3803.27593568892,68,100806,"Full group used"
1561,"5km",4073.3154594834,3978.82134858349,51,57764,"Full group used"
3506,"5km",3331.50545687057,3382.1428477955,55,92907,"Full group used"
3507,"5km",3331.50545687057,3382.1428477955,55,92907,"Full group used"
3508,"5km",3331.50545687057,3382.1428477955,55,92907,"Full group used"
3509,"5km",3331.50545687057,3382.1428477955,55,92907,"Full group used"
3510,"5km",3548.3380990674,3525.32593126698,33,74759,"Full group used"
3511,"5km",3548.3380990674,3525.32593126698,33,74759,"Full group used"
3512,"5km",3548.3380990674,3525.32593126698,33,74759,"Full group used"
3513,"5km",3548.3380990674,3525.32593126698,33,74759,"Full group used"
3583,"5km",3213.95153334449,3318.58603047424,54,89084,"Full group used"
3584,"5km",3213.95153334449,3318.58603047424,54,89084,"Full group used"
3585,"5km",3213.95153334449,3318.58603047424,54,89084,"Full group used"
3586,"5km",3457.35749903419,3234.80595349553,32,72701,"Full group used"
3588,"5km",3457.35749903419,3234.80595349553,32,72701,"Full group used"
2957,"5km",4042.13891898433,3898.88429400052,38,51299,"Full group used"
2971,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
3038,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
1461,"5km",3884.9111403476,3830.11624146302,65,113438,"Full group used"
2320,"5km",3884.9111403476,3830.11624146302,65,113438,"Full group used"
3524,"5km",3697.47566735935,3601.61659445867,46,83521,"Full group used"
3525,"5km",3697.47566735935,3601.61659445867,46,83521,"Full group used"
3526,"5km",3697.47566735935,3601.61659445867,46,83521,"Full group used"
2939,"5km",4340.06089688329,4331.01672538722,41,61802,"Full group used"
112,"5km",3966.96437560606,3895.41203963746,52,111411,"Full group used"
3059,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
3520,"5km",3686.69654935553,3494.50900079106,59,93104,"Full group used"
3521,"5km",3686.69654935553,3494.50900079106,59,93104,"Full group used"
3522,"5km",3686.69654935553,3494.50900079106,59,93104,"Full group used"
3523,"5km",3686.69654935553,3494.50900079106,59,93104,"Full group used"
3527,"5km",3697.47566735935,3601.61659445867,46,83521,"Full group used"
3619,"5km",3686.72566076893,3494.50900079106,59,93104,"Full group used"
3620,"5km",3686.72566076893,3494.50900079106,59,93104,"Full group used"
3621,"5km",3686.72566076893,3494.50900079106,59,93104,"Full group used"
3622,"5km",3740.71343556635,3645.55531850816,47,84822,"Full group used"
3623,"5km",3740.71343556635,3645.55531850816,47,84822,"Full group used"
3624,"5km",3740.71343556635,3645.55531850816,47,84822,"Full group used"
2782,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2817,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2827,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2831,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2844,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2849,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2852,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2876,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2887,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2888,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2911,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2943,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2970,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
2986,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2991,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
3037,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
3058,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
3078,"5km",4360.67864006535,4404.59232459255,45,54118,"Full group used"
3079,"5km",4050.84794553441,3975.76566784438,41,47656,"Full group used"
2793,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2810,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2833,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
589,"5km",3377.9443285567,3041.9898651187,10,39353,"Full group used"
1969,"5km",3377.9443285567,3041.9898651187,10,39353,"Full group used"
2854,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2863,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2891,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2924,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2940,"5km",4119.2780540326,4034.49880189056,19,38957,"Full group used"
2941,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2953,"5km",2669.49149653454,2596.62515623603,13,51018,"Full group used"
2974,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2977,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
2987,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
3007,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
3023,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
3072,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
3090,"5km",3994.99417215535,3942.73607464433,41,55392,"Full group used"
3073,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2794,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2812,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
2835,"5km",3596.83199889014,3415.74259232109,39,66756,"Full group used"
